"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"433","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","3","227","Comment is too large: Line too long","Comments","CommentSize"
"434","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","3","228","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"435","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","3","228","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"436","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","3","228","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"437","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","3","228","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"438","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","3","228","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"439","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","3","232","Local variable 'requestMessage' could be declared final","Optimization","LocalVariableCouldBeFinal"
"440","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","3","233","Local variable 'totalAmount' could be declared final","Optimization","LocalVariableCouldBeFinal"
"441","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","3","233","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"442","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","3","233","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"443","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","3","234","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"444","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","3","235","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"445","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","3","244","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"446","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","5","245","Found 'DD'-anomaly for variable 'msg' (lines '245'-'247').","Controversial","DataflowAnomalyAnalysis"
"447","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","5","245","Found 'DD'-anomaly for variable 'msg' (lines '245'-'252').","Controversial","DataflowAnomalyAnalysis"
"448","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","3","246","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"449","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","3","246","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"450","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","3","246","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"451","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","3","247","Prefer StringBuffer over += for concatenating strings","Optimization","UseStringBufferForStringAppends"
"452","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","3","248","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"453","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","3","250","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"454","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","3","252","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"455","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","3","252","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"456","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","3","252","Prefer StringBuffer over += for concatenating strings","Optimization","UseStringBufferForStringAppends"
"457","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","3","255","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"458","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","3","255","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"459","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","3","271","Parameter 'pCatalogTools' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"460","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/BBBProcSendRequest.java","3","285","Parameter 'pTestEnvironment' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"461","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/ProcCreateCyberSourceStatus.java","3","23","A method/constructor shouldnt explicitly throw java.lang.Exception","Strict Exceptions","SignatureDeclareThrowsException"
"462","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/ProcCreateCyberSourceStatus.java","3","23","Parameter 'pParams' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"463","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/ProcCreateCyberSourceStatus.java","3","23","Parameter 'pResult' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"464","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/ProcCreateCyberSourceStatus.java","3","24","Local variable 'ccinfo' could be declared final","Optimization","LocalVariableCouldBeFinal"
"465","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/ProcCreateCyberSourceStatus.java","3","25","Local variable 'reply' could be declared final","Optimization","LocalVariableCouldBeFinal"
"466","com.bbb.integration.cybersource.processor","src/com/bbb/integration/cybersource/processor/ProcCreateCyberSourceStatus.java","3","27","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"467","com.bbb.integration.cybersource.utils","src/com/bbb/integration/cybersource/utils/BBBPreCalculatedTaxUtils.java","3","37","Parameter 'pOrder' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"468","com.bbb.integration.cybersource.utils","src/com/bbb/integration/cybersource/utils/BBBPreCalculatedTaxUtils.java","3","38","Local variable 'orderImpl' could be declared final","Optimization","LocalVariableCouldBeFinal"
"469","com.bbb.integration.cybersource.utils","src/com/bbb/integration/cybersource/utils/BBBPreCalculatedTaxUtils.java","3","39","Avoid excessively long variable names like persistedProperties","Naming","LongVariable"
"470","com.bbb.integration.cybersource.utils","src/com/bbb/integration/cybersource/utils/BBBPreCalculatedTaxUtils.java","3","39","Local variable 'persistedProperties' could be declared final","Optimization","LocalVariableCouldBeFinal"
"471","com.bbb.integration.cybersource.utils","src/com/bbb/integration/cybersource/utils/BBBPreCalculatedTaxUtils.java","3","40","Avoid excessively long variable names like persistedPropertiesString","Naming","LongVariable"
"472","com.bbb.integration.cybersource.utils","src/com/bbb/integration/cybersource/utils/BBBPreCalculatedTaxUtils.java","3","40","Local variable 'persistedPropertiesString' could be declared final","Optimization","LocalVariableCouldBeFinal"
"473","com.bbb.integration.cybersource.utils","src/com/bbb/integration/cybersource/utils/BBBPreCalculatedTaxUtils.java","3","40","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"474","com.bbb.integration.cybersource.utils","src/com/bbb/integration/cybersource/utils/BBBPreCalculatedTaxUtils.java","3","41","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"475","com.bbb.integration.cybersource.utils","src/com/bbb/integration/cybersource/utils/BBBPreCalculatedTaxUtils.java","5","44","Found 'DD'-anomaly for variable 'inputStream' (lines '44'-'47').","Controversial","DataflowAnomalyAnalysis"
"476","com.bbb.integration.cybersource.utils","src/com/bbb/integration/cybersource/utils/BBBPreCalculatedTaxUtils.java","3","48","Avoid excessively long variable names like propertiesFileLoader","Naming","LongVariable"
"477","com.bbb.integration.cybersource.utils","src/com/bbb/integration/cybersource/utils/BBBPreCalculatedTaxUtils.java","3","48","Local variable 'propertiesFileLoader' could be declared final","Optimization","LocalVariableCouldBeFinal"
"478","com.bbb.integration.cybersource.utils","src/com/bbb/integration/cybersource/utils/BBBPreCalculatedTaxUtils.java","3","63","Deeply nested if..then statements are hard to read","Design","AvoidDeeplyNestedIfStmts"
"479","com.bbb.integration.cybersource.utils","src/com/bbb/integration/cybersource/utils/BBBPreCalculatedTaxUtils.java","3","81","Parameter 'pTaxRequestInfo' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"480","com.bbb.integration.cybersource.utils","src/com/bbb/integration/cybersource/utils/BBBPreCalculatedTaxUtils.java","3","82","Avoid excessively long variable names like persistedProperties","Naming","LongVariable"
"481","com.bbb.integration.cybersource.utils","src/com/bbb/integration/cybersource/utils/BBBPreCalculatedTaxUtils.java","3","82","Local variable 'persistedProperties' could be declared final","Optimization","LocalVariableCouldBeFinal"
"482","com.bbb.integration.cybersource.utils","src/com/bbb/integration/cybersource/utils/BBBPreCalculatedTaxUtils.java","3","83","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"483","com.bbb.integration.cybersource.utils","src/com/bbb/integration/cybersource/utils/BBBPreCalculatedTaxUtils.java","3","84","A method should have only one exit point, and that should be the last statement in the method","Controversial","OnlyOneReturn"
